L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,m2,m2_std,n_eff_m2,m4,m4_std,n_eff_m4,n_sweeps,n_thermalize,seed
48,2.2692,0.6194108796296296,0.17251119375134888,1498.237548828125,-0.5651790819642629,0.3873110286817945,2034.134277544097,558.6582210660389,376.0427120622628,3154.513358798344,2.9254346319257127,5.410107566629138,5261.011210367374,0.610605346223244,0.10277222656428861,1082.100535947446,0.4134274697637362,0.17315393431748524,1465.8052978515625,0.2009020592011215,0.12646027662805207,1536.2874755859375,12000,1000,17
48,2.2805,0.5640143229166666,0.18843506778307062,1575.1380615234375,-0.6920461293962782,0.5173280646387943,2839.9585938034693,443.6027447126199,343.91552625672483,3030.799865147361,2.4025895462371807,5.383328102965269,5697.14384005066,0.5884605763308709,0.11426455022277447,1006.3768299836947,0.3536169722443255,0.1783428123804691,1529.4339599609375,0.15684847127379195,0.11864621007066195,1585.09814453125,12000,1000,18
48,2.2919,0.5263344907407407,0.1994648705841381,1305.640380859375,-0.7926699596950957,0.5211866177371205,2088.5145092604344,378.50274310454046,329.74560867417927,2588.8308483765913,2.055947943938562,5.3681786334146135,5523.845930033493,0.5655391540005649,0.15005920765291708,904.1558430829948,0.3168109152209121,0.181093534551343,1261.98486328125,0.1331612913537224,0.1133153226829463,1308.2366943359375,12000,1000,19
48,2.3032,0.48254152199074074,0.20086751297233232,1339.221435546875,-0.9034458329931092,0.5655510914022175,2577.4657781931323,300.94368428024455,293.2090329339347,2806.0022291902014,1.7359671185345529,5.2094679797815635,5524.106275554116,0.5419560708039419,0.1614400901119397,947.0099033331174,0.2731907158996833,0.1734400640706116,1289.455322265625,0.10471211629061394,0.10064334264203252,1302.65087890625,12000,1000,20
64,2.2351,0.720775390625,0.09350489328751868,1875.84814453125,-0.3443953049707318,0.2526904492732538,3233.092999962948,1398.521780491039,935.9490120421091,4550.2701074663155,4.00375383196386,5.888910912214979,5687.997284534798,0.6549304486650688,0.029655913496495507,1378.0498286501581,0.5282596002022425,0.1141217386623142,1785.8076171875,0.2920808911268731,0.10410293585194137,1779.0001220703125,12000,1000,21
64,2.2465,0.684251220703125,0.11605739896140223,2113.149169921875,-0.4074534840826033,0.23416800607408883,2731.630220850948,1235.9803628995796,895.0208295371813,4087.4360719329457,3.6763286978723047,5.951159092904064,6000.0,0.6468708383148378,0.047523571458407625,1481.4426501893154,0.4816679304440816,0.1306756622645003,2066.4091796875,0.24907870091582474,0.10782748667219776,2113.60107421875,12000,1000,22
64,2.2578,0.6440122884114583,0.14265644352861545,1547.197021484375,-0.4897848508737792,0.29109902593618153,2011.8779187145205,1070.6890107350075,649.8115906381504,3655.7705694775927,3.406189972317548,5.841328668564235,6000.0,0.6294106128247737,0.08312390268170443,1056.3260528260603,0.4351009926001231,0.14895745125417434,1399.067626953125,0.21149934701889508,0.11103198546203914,1405.1859130859375,12000,1000,23
64,2.2692,0.5966728108723959,0.16340411309759292,1404.60302734375,-0.6009819010704073,0.4309785141576927,2596.32030752109,865.1220328357163,610.5846032951711,3343.092186213532,2.7448706873038717,5.93071151877891,5722.126098297014,0.6140881295625885,0.06951822131335747,994.7723563718619,0.3827171223362287,0.15884459827513897,1422.1876220703125,0.17170189949664735,0.10791951908245442,1564.6422119140625,12000,1000,24
64,2.2805,0.5391024576822917,0.1846823430913582,1489.1298828125,-0.7451444326879363,0.5075337497310987,2458.8965789317613,698.8850470388667,569.487609072725,3018.4594998024527,2.426666012997269,5.78473703034069,5632.9844336470305,0.5812048608739822,0.14270967600556045,1116.986722352898,0.3247361854314804,0.16694326799548947,1427.7545166015625,0.1333213223530419,0.10212581769447213,1466.5130615234375,12000,1000,25
64,2.2919,0.4941123046875,0.1934547013778627,1264.0301513671875,-0.8678986407528803,0.5386484124920311,1949.7609744637396,565.2362405060803,511.72373434087996,2815.497625709416,2.028622007281152,5.707585352172573,5841.564014052195,0.5530556748242043,0.1388986455429793,886.6628372892175,0.28156857240200045,0.16555964920962643,1240.1907958984375,0.10668857424446124,0.09390759403824099,1303.767578125,12000,1000,26
