L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,m2,m2_std,n_eff_m2,m4,m4_std,n_eff_m4,n_sweeps,n_thermalize,seed
64,2.2692,0.5988150390625,0.16055120549050433,3740.80615234375,-0.5887061721848319,0.358943403028427,5252.222401141387,884.7675957982622,606.680566925227,8426.79733113367,2.8969030260698783,5.889230235881059,14730.77022646314,0.6147372210136558,0.09688423613396259,2629.1549407277575,0.3843552813688914,0.1571184113648505,3677.2080078125,0.17241435463280108,0.1072749867027358,3907.172119140625,30000,3000,10
64,2.271,0.5947421061197916,0.16423251675871392,3627.50537109375,-0.6002245515413162,0.40169966974024596,5555.263184366944,871.4295836515439,619.0325237762312,7903.034567469854,2.8289990059201617,5.907870800998139,14071.421051538708,0.6124511925751251,0.10159125039201845,2744.6745496276403,0.3806895932753881,0.15970214371403227,3492.585693359375,0.17042849097588092,0.1079799344690302,3583.287109375,30000,3000,11
64,2.2745,0.5745501627604167,0.16954100853159926,4111.60546875,-0.6453056156758803,0.4192515008482665,6324.194434943922,807.7114864416171,595.7421111968692,7943.832831564587,2.7371326255594637,5.825294025028515,14203.233589233516,0.6035368173933355,0.10380017495305113,2658.0415868199175,0.3588510849634806,0.1611662088116975,3977.236083984375,0.15474778222397412,0.10512149244665969,4099.30517578125,30000,3000,12
64,2.2798,0.5446378580729166,0.1790235492129466,3531.22802734375,-0.7202368013030898,0.44932230702529624,5128.367020390263,704.4026203813108,566.2295975435798,7654.1867629202015,2.4162883585146884,5.81746388977222,13957.102218468763,0.5904113146585949,0.09497751063223371,2430.7819659803886,0.32867875930468243,0.1642789881006932,3523.053466796875,0.13501641316325533,0.10166839982556874,3817.928466796875,30000,3000,13
96,2.2621,0.616956857638889,0.1304490569941517,3481.8779296875,-0.5270170596769603,0.26902738161310824,5194.755483194249,2081.3305806469566,1340.8945822398225,8667.251783945396,3.3378293583283503,6.568970392891438,13757.62657434214,0.6354871727722419,0.06276942661023799,2540.195265942544,0.39765215342643334,0.1312747465668927,3430.872314453125,0.17535971977557868,0.08999027094051679,3610.2958984375,30000,3000,14
96,2.2656,0.5952773365162037,0.1425070344818464,3699.700927734375,-0.5760880319060155,0.3097951489568188,5196.32463118365,1889.355756588425,1303.6841861100668,9572.162454045712,3.0755949564082985,6.555972783196381,14424.14098662263,0.6256873733304507,0.0801446247875999,2496.1735496094925,0.3746626853048065,0.13790784462566355,3509.7216796875,0.15939006741665102,0.08964813411190854,3557.396240234375,30000,3000,15
96,2.268,0.5802268663194445,0.1480214896002352,3430.083740234375,-0.6109379606749604,0.3433053380673546,4813.200994473824,1789.6837399186145,1273.3772652405737,9424.026937899855,2.9818892521166145,6.541974442290021,14373.916050774478,0.6193204656763527,0.08451130761311808,2354.899084678945,0.35857284743697554,0.14017001225908154,3345.25146484375,0.14822146433469371,0.08847650166086242,3469.216796875,30000,3000,16
96,2.2692,0.5679994936342593,0.15411317272799333,3370.693359375,-0.6429501400826658,0.37727635526440967,5372.069882318492,1698.6442213558498,1244.5575107800348,8230.383743135058,2.8599830343088835,6.518063017549503,14212.581927581532,0.6143574306161311,0.09588386124716847,2453.69251997202,0.3463735030813963,0.1435396767892872,3238.46826171875,0.14057755566169064,0.0884818699236917,3338.41845703125,30000,3000,17
96,2.2704,0.5524091290509259,0.16318057048097123,2848.2919921875,-0.6871622195440857,0.4097230938055634,4519.185363167273,1599.8269658083582,1234.3560967422109,7754.385239233542,2.7073936939222962,6.49831399808437,14120.195640103771,0.6040594711646674,0.09989769835464231,2073.6081087453617,0.33178285684467834,0.1479656549365916,2744.294189453125,0.13197296934232947,0.08831210002394561,2856.187255859375,30000,3000,18
96,2.2727,0.5456135127314814,0.1612475980245793,3019.114013671875,-0.6991444883152661,0.4175342608796129,5126.965887471091,1548.2486277462647,1200.887634477803,8188.243973796572,2.7086713866201726,6.447211966748247,14426.843940797022,0.6024924170629643,0.10929000440888288,2019.8408992142517,0.32369402645095385,0.14556490602572353,2921.8037109375,0.12596625832157965,0.08576609718224201,3023.636474609375,30000,3000,19
96,2.2763,0.5181518663194444,0.1729091348323469,2925.959716796875,-0.7767119631679927,0.4698997009746618,4792.415538013838,1370.3166371226007,1167.8863403634552,6933.614105231674,2.36882164242264,6.432742644896566,13683.826276317843,0.587133159356684,0.12374845582430062,2084.1682757249855,0.29837792889316384,0.15016493336980202,2848.77294921875,0.11157814401429056,0.0840832436601594,2980.90234375,30000,3000,20
