L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,n_sweeps,n_thermalize,seed
16,2.0283,0.8994033203125,0.052940790654196004,3943.4025090097048,-0.10931964575252826,0.07231519317451035,4244.539681556639,185.32588771230832,65.06663607357763,3679.6185612385516,4.380708345341553,2.872826369046634,3902.2740241391875,0.6640529227449585,0.01089681626029576,3817.90559580756,8000,1000,45
16,2.0567,0.8885517578125,0.0609085513979969,3561.402427055419,-0.12350022890802527,0.10545044056252145,3749.8404330809976,176.16205097212764,66.41408379853137,3554.7771314364427,4.242540703429707,2.9809866067981345,3802.7717012229737,0.663204978986852,0.015392708585166458,2855.139827382784,8000,1000,46
16,2.085,0.877041015625,0.06470383139109467,3378.91560387867,-0.13696047923436827,0.09931965029049107,3626.851038658149,167.84512327637893,66.72674487070044,3499.989452650101,4.10733145343641,3.1151325981505664,3947.6094673495154,0.6625319512087211,0.01784454981566325,2763.0030480837727,8000,1000,47
16,2.1133,0.8592509455488873,0.07023323099895222,3045.33240091862,-0.16087995689085624,0.13205052627016484,3400.904138745225,158.39609001620687,66.48455101400423,3238.736984133301,4.023661252788203,3.103048477554515,3612.3201932125526,0.6583815122386801,0.027611107255506473,1924.467784710852,8000,1000,48
16,2.1417,0.8401035805826457,0.0852948854373702,2431.771523248219,-0.19136146506692725,0.29089845637335005,4412.277103588298,145.31171207452024,70.13007192542015,2828.506298757785,3.714325120799239,3.331739634468474,3737.0956661487385,0.6555681985680657,0.03439014556081501,1927.4987943372178,8000,1000,49
16,2.17,0.8168544921875,0.09600170325051917,2283.75324398806,-0.22947234560198893,0.3228091548551329,3818.896622986646,134.11507146457373,70.36821796409625,2850.1119001477564,3.5074298282471075,3.435964582539965,3740.5884822049184,0.6479491188567724,0.0493906273451071,1453.6214860519078,8000,1000,50
16,2.1983,0.7978232421875,0.1063959808730496,2081.9139149305884,-0.26136643333218773,0.42375513013630295,4034.518717025887,124.65434849514396,70.55316482833646,2801.0345713531965,3.3258120202315924,3.488296404077416,3658.3495472413506,0.6445220323096338,0.05698964946406117,1641.4313403492495,8000,1000,51
16,2.22,0.771306640625,0.11951327919600531,2091.3491585273364,-0.3099901998042868,0.46394497543855046,4131.643244155804,114.28896044481979,69.14263494668255,2689.3994960872255,3.142463610293009,3.563978122502322,3842.5160249912187,0.6363656727218647,0.0712311803194189,1493.3125644774063,8000,1000,52
16,2.2267,0.764525390625,0.12688745816967242,2013.4347361475739,-0.3233395617213581,0.47273571997776725,3421.9264738677807,111.93142633998744,53.76321999563556,2583.111586836465,3.0831667692322116,3.5677938645829177,3466.2677938610614,0.6344262928553315,0.07406164014081383,1466.7068715620594,8000,1000,53
16,2.23,0.7645712890625,0.12183051288137871,2255.307468854376,-0.31701523650492325,0.39335068342739676,3543.387198299873,112.78757619815023,52.381724763970105,2633.746930333188,3.133826142192003,3.5510510237674406,3672.1528429073956,0.6373774348786392,0.05320693989024362,1657.8552228644537,8000,1000,54
16,2.24,0.7479287109374999,0.12609314359035237,1733.574725418467,-0.34910826705791614,0.3866615219742937,2748.825701900626,104.46229509626114,53.42528972583301,2553.995713177565,2.884260196447395,3.6564520263864018,3582.320284018368,0.6265579473579114,0.08442571767567898,1265.7122342692014,8000,1000,55
16,2.25,0.737099609375,0.1355365994548135,1911.751318650238,-0.3808261156084509,0.6540731925143692,3759.889159527457,103.53192013888889,52.20777693941901,2209.214350574709,2.958637689076595,3.574447589961892,3434.106624816303,0.6270666448972131,0.08970109814645894,1442.358247178623,8000,1000,56
16,2.255,0.7360205078125,0.13745760518460617,1844.215595294464,-0.3780335763423107,0.5432384969290693,3771.5261321880694,100.99882119595344,53.03894631160394,2315.1513959572835,2.8381862067237087,3.642371326207033,3568.6931207627163,0.6251712920147755,0.08255029804003186,1396.8356976720065,8000,1000,57
