L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,m2,m2_std,n_eff_m2,m4,m4_std,n_eff_m4,n_sweeps,n_thermalize,seed
12,2.0,0.9107708333333333,0.07355253313613722,1901.997802734375,-0.09758426703687366,0.0778886757328568,2117.044936160723,110.10256944444444,36.427428697232706,1736.5530534576362,4.058164394383823,2.4030941087838102,1904.3583196453699,0.6630510354202431,0.014264373577183168,1891.714258932389,0.8349121334876543,0.12074298828606002,1854.18701171875,0.7116534951478493,0.17895080813920244,1855.71240234375,4000,500,0
12,2.05,0.893267361111111,0.08771340642175011,2066.5947265625,-0.11956985708836908,0.10304381487750112,2267.313283786572,100.78406165311654,39.20646145772563,1486.320785753558,3.7751957883516445,2.6919132963266694,1672.8209344988825,0.6613627647743149,0.021445701897950906,1587.8574878514246,0.8056182966820987,0.136748288374135,2021.45703125,0.6677162592986283,0.19200631589118405,2018.896240234375,4000,500,1
12,2.1,0.8696458333333333,0.1055659101126952,1722.6624755859375,-0.15129583511130523,0.15143977741561684,1871.288312797026,93.14469576719576,38.41062721291409,1746.3003029696265,3.666482106162278,2.7034280243725277,1950.5569762848736,0.6593425166082941,0.02450294982078691,1554.7528296075632,0.767425250771605,0.15748915170607805,1737.43115234375,0.6137381477187345,0.20910012117977253,1784.449951171875,4000,500,2
12,2.15,0.8392222222222222,0.13581467828923524,1431.3466796875,-0.21181091090172896,0.6684181512842704,3082.3981414730965,82.27998708010337,40.180337346662895,1623.3148622445217,3.3458984189527126,2.9067857994855038,1924.18840701129,0.6491311475858356,0.05123927275141375,1017.4651748990719,0.7227349537037037,0.18480477747191332,1464.882080078125,0.556490080880094,0.2236719609395558,1551.95556640625,4000,500,3
12,2.2,0.7992013888888889,0.1622608137475821,1153.3756103515625,-0.2638480794362465,0.2693961444776821,1443.8225868139018,72.84640782828282,39.91902533084484,1460.3158671782128,3.0849758240886347,3.0055133454477105,1878.9995072749473,0.638753363178518,0.06931237159705005,909.4872242462152,0.665044849537037,0.21002046258504314,1190.9927978515625,0.4863822194514996,0.23600537559302368,1352.3076171875,4000,500,4
12,2.24,0.762875,0.18294205154854573,864.9317626953125,-0.33326016274453746,0.4554790972178131,1454.9355656661369,63.219165426587296,30.473914222966016,1256.6744888088178,2.699744194254103,3.1984884858606986,1780.575020392555,0.6258439914245135,0.06616229318863523,600.3876980273751,0.6154376929012346,0.22784096863475525,921.5298461914062,0.4306620829552707,0.24223318082721648,1045.5731201171875,4000,500,5
12,2.269185314213022,0.7405763888888889,0.19737676201807708,1101.1201171875,-0.3974291851110586,0.7455361681048962,2423.913097873483,59.102880689760475,30.884261846247213,1222.9957320450014,2.608650664028579,3.15786779765605,1710.8253489082888,0.6183969243576263,0.08903916755712518,793.2906117482613,0.5874012345679013,0.2377807114324266,1099.537353515625,0.4015657421845231,0.24365884598619267,1172.6624755859375,4000,500,6
12,2.28,0.7226944444444443,0.20741329173154563,734.300048828125,-0.4124372908742044,0.5371946065501129,1715.2773453856983,53.924445662768036,30.78208947304108,1118.305804620082,2.2677641328868168,3.336811097529417,1491.6317365171337,0.6090888915003696,0.06631256813820527,427.03888715375695,0.5652967785493827,0.2453567816183761,764.3900756835938,0.3797453481368658,0.24460597432660613,881.7319946289062,4000,500,7
12,2.3,0.7122291666666667,0.20388477004113081,982.1452026367188,-0.43450248294000454,0.6774635474953531,2383.736858626792,53.16994565217392,29.9369530646343,1153.230488407777,2.367308527174602,3.233419146034073,1669.334340070681,0.6103075047424843,0.10425427249836981,758.709468062851,0.5488289930555555,0.24208053832658272,991.4041748046875,0.359801599908104,0.23972435288586855,1074.86083984375,4000,500,8
12,2.32,0.69003125,0.22245665587428093,571.1935424804688,-0.5398554739984636,1.1278905194691615,1745.8447226981843,48.13355783045977,29.72167513398379,1070.469293313059,2.0776835036550665,3.3376374074157065,1730.9138718278416,0.5885412808386676,0.10033380099310563,373.46641939846745,0.5256177179783951,0.2530230371538275,593.947021484375,0.34027863761903016,0.24203790146355006,722.085205078125,4000,500,9
16,2.0,0.9113828125,0.05424452475815097,1685.2474365234375,-0.09475307196399663,0.05150707772835143,1943.4078045753347,195.3170390625,62.5946126759359,1842.2576107890734,4.537445553098025,2.722575773905514,1993.5466932645481,0.6647893463848488,0.006460950377295554,1544.605933275447,0.8335603637695312,0.09325282616454741,1684.783203125,0.7035167956128716,0.1433522657402369,1705.3936767578125,4000,500,10
16,2.05,0.89191796875,0.07004406459861819,1640.208984375,-0.11833032852589469,0.07292081576736824,1586.5699334967503,178.12434451219517,66.98243286477,1751.0336658584213,4.243258487290963,3.015444317549758,2000.0,0.663516694324554,0.010810619017189979,1301.6886880145494,0.800422607421875,0.11232601371473373,1687.6485595703125,0.6532903295457363,0.1596867060830326,1834.9114990234375,4000,500,11
