L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,n_sweeps,n_thermalize,seed
12,2.0,0.9311868686868685,0.03962763758574865,22.0,-0.07216485217925567,0.04275210922540156,22.0,0.7903558150953984,0.2677282159076318,11.0,-1.0326662412696972,2.954788621897572,11.0,0.6666666666666665,1.9830697225612796e-16,1.076698319941563,22,500,0
12,2.05,0.8794191919191919,0.053994806355387365,12.502933353105279,-0.13141707756575957,0.06210607828263554,12.683048195728158,0.7571009895705019,0.09227802976853071,8.18731288094637,-0.28513555784996764,0.12356833371522874,8.241591286394511,0.663515984003192,0.003282707025434594,10.924418068450214,22,500,1
12,2.1,0.8844696969696968,0.05461948895372741,18.465687007411532,-0.12458662650343823,0.061754967066691036,18.23646549705446,0.4432319223985891,0.32910945869921376,4.434135643375785,-3.6250772715997024,3.7854905378524664,5.048948481242732,0.6666666666666665,1.9830697225612796e-16,1.0766983199415634,22,500,2
12,2.15,0.8604797979797979,0.0812659418547659,14.97247799726188,-0.15475278332967504,0.09831874338160448,14.961600038761912,0.6395715879727507,0.23948606658811133,11.0,-1.242792853412766,2.9136207960067204,11.0,0.6666666666666665,1.8766194259190274e-16,1.1418685121107266,22,500,3
12,2.2,0.7169312169312168,0.22734622013180117,7.147920604914935,-0.576779618011329,0.9864482100744231,8.801015222042965,0.4025019768390981,0.3129863512832407,11.0,-2.792949208850397,3.6791602887438715,11.0,0.5540814446561866,0.22214746672766844,6.1422367403439315,22,500,4
12,2.24,0.5178571428571429,0.25216864283664175,8.477500464839377,-0.794128439452803,0.5354205257752154,7.654825510495269,0.1585234788359788,0.22366448492812827,5.1390262885231826,-5.196726790392945,3.520898132807456,5.098088124575691,0.6174645257426286,0.06834669271331024,11.0,22,500,5
12,2.269185314213022,0.7395833333333334,0.24017071046363886,4.582134311692455,-0.4413890843219125,0.5049050181078942,6.5889579502987985,0.3963078312119751,0.23228744225257436,7.283881970593325,-2.1628497334560373,2.9218222771481877,11.0,0.6046655157801482,0.10351129280401877,4.0,22,500,6
12,2.28,0.792989417989418,0.11520599572693167,6.5190147461896695,-0.24653247415955465,0.17050813662713726,6.816763449531074,0.48434131150688164,0.2614153824074188,11.0,-1.6537065125056878,2.6296226281533754,11.0,0.6560049358527337,0.014587850058008072,6.467491133336667,22,500,7
12,2.3,0.7702020202020201,0.14901741130772453,14.84442024940371,-0.281312004001658,0.1562352821485935,14.423537733956932,0.32131398526326066,0.268553297510135,11.0,-2.549836315229533,3.007292029927363,11.0,0.6666666666666665,2.1120654807556913e-16,1.045,22,500,8
12,2.32,0.6635101010101011,0.25353656022567067,16.2854691260564,-0.6216124013924035,0.9043906878631395,17.885183547793346,0.2899149843743953,0.26203550486774246,11.0,-3.4034886859322815,3.6075913273124423,11.0,0.6666666666666665,1.8921932981504832e-16,1.2323232323232327,22,500,9
16,2.0,0.8959517045454546,0.04274912511208886,22.0,-0.11096089879518459,0.04790363727045512,22.0,0.8038066517223011,0.06086130486638332,11.0,-0.22110680177254752,0.07802249851153437,11.0,0.6666666666666665,2.27269898775599e-16,1.0,22,500,10
16,2.05,0.8920454545454546,0.07871404358156318,10.311774735269463,-0.11950387965372986,0.09449656359695394,10.715348932628284,0.5892693969997228,0.3901133017789787,11.0,-2.7004750810960707,4.4714544196531065,11.0,0.6627972251333905,0.007383493609213448,8.262790790562805,22,500,11
16,2.1,0.8522727272727273,0.14811229042502141,17.588929955196676,-0.18876369016742875,0.2948498561347963,19.970546025201376,0.6270582851393398,0.2604565925769512,11.0,-1.3880531331837491,3.2504616555452053,11.0,0.6435374319863928,0.07328731529826453,11.0,22,500,12
16,2.15,0.7993607954545454,0.0848523952359197,10.65970651186331,-0.2296596982187152,0.10611439620790429,10.914541889116778,0.4378672432445825,0.30433759378771996,10.467745512356396,-3.2307031516078224,4.662725658910846,10.799835901750942,0.6650429241260711,0.002512991602991184,11.0,22,500,13
16,2.2,0.8206676136363636,0.08532191714591594,9.989660929618765,-0.20474935134922176,0.10765162900543176,10.076266338890202,0.5693760391109247,0.22484843784985814,9.026497670488844,-1.1687444529765967,2.2644504820140456,11.0,0.6614371229680542,0.006680563580974216,11.0,22,500,14
16,2.24,0.7407670454545454,0.10025103876842238,12.371054220754905,-0.3181824529116554,0.16131736453115994,12.163332646788383,0.32333770355620933,0.26371355558197757,11.0,-4.260227171251406,4.976438211250199,11.0,0.6578658550899382,0.015869151884340533,5.819374260550955,22,500,15
16,2.269185314213022,0.6697443181818182,0.18114833551602752,14.742689467555238,-0.45053706527999376,0.3598569169559561,18.59034494972081,0.2929541163775368,0.24067820244286564,11.0,-2.2086107953968335,2.176224260498137,11.0,0.6175266468095566,0.0773583157412818,11.0,22,500,16
16,2.28,0.633203125,0.2507709061340275,5.501967846211861,-0.6015991315224276,0.5234329315523895,5.535307397810977,0.36882768597519194,0.2630194441956375,6.727146368488881,-2.8521381178253793,3.564652952659782,9.77798754020461,0.4919284736473467,0.26941412799468184,5.0,22,500,17
16,2.3,0.5546875,0.1585906854064424,6.876653121402228,-0.638521822078711,0.28702633876021433,7.329751588384148,0.18173519330533597,0.18298612103603148,9.448828738684334,-4.615225583831698,4.6212600225858225,8.502973113393212,0.6341758522284124,0.025707991091593184,7.0,22,500,18
16,2.32,0.5951704545454546,0.25486610424775286,22.0,-0.692687073748934,0.7651763408939495,22.0,0.24833559616232373,0.22235517348476275,11.0,-2.2084052177302076,1.6776044571911255,11.0,0.6666666666666665,2.27269898775599e-16,1.0,22,500,19
24,2.0,0.9030934343434344,0.026829658606506577,15.086850788771882,-0.10235216363355328,0.02979811801963966,15.031983384258774,0.8160500403338944,0.04113312954988944,11.0,-0.20443881613764212,0.05055953848516565,11.0,0.6666666666666665,2.1938529216821793e-16,1.0226757369614514,22,500,20
24,2.05,0.8937815656565656,0.039132291282345834,16.024773803908467,-0.11324731433830637,0.0451626694785509,16.035169411010042,0.707028202502669,0.2399434484633868,11.0,-1.3884100165700535,3.764457911392034,11.0,0.6666666666666665,2.1533475377854365e-16,1.0339083878643662,22,500,21
24,2.1,0.8713699494949497,0.037577518783566494,10.770628615060607,-0.13889009148682663,0.04379164980600036,10.865856515872487,0.652702673644514,0.22413477083017397,11.0,-1.2122780740455605,2.9118709207264195,11.0,0.6660082402067634,0.0007318292862623923,5.9473660980443475,22,500,22
24,2.15,0.8177083333333333,0.05051456862647168,12.73190483015623,-0.204732171063028,0.06262409638262346,14.14953758406089,0.5704546779976771,0.20462774315768864,8.101165580286844,-1.592567677514488,3.713894964833691,10.810011178488754,0.6620891270846158,0.009551550400336612,11.0,22,500,23
24,2.2,0.789021164021164,0.05258976303961454,8.762658215586164,-0.2466876187546739,0.07996518029199039,8.827498307093443,0.4214221902580093,0.27891841582346194,11.0,-3.351402881366452,4.8551072759726654,11.0,0.6628517299580453,0.003868897132033444,7.0,22,500,24
24,2.24,0.737689393939394,0.07989301350056148,11.139369811726011,-0.3168705867701595,0.13056561427789684,12.738102707680218,0.44287968584029785,0.17763121487979686,11.0,-1.3617717047236033,2.0640374234305607,11.0,0.6525966860726141,0.039487706547169016,11.0,22,500,25
24,2.269185314213022,0.7723214285714286,0.05054180631849613,8.580634317342964,-0.26104767951704566,0.0674608355381913,8.436472190084636,0.30438810213603834,0.29389068944026975,11.0,-5.233388389869105,5.520671795899238,11.0,0.6645446940939749,0.002876304401331617,4.997283079362832,22,500,26
24,2.28,0.5044642857142858,0.12046201656337836,7.735483566692916,-0.7393205361915632,0.2896542781395747,8.30385687383344,0.10023752022078733,0.1450278768510775,6.984446494876327,-5.038428995641585,3.9471856868683513,7.6431469048661205,0.6182177000926218,0.06847931946093282,3.2194982979362954,22,500,27
24,2.3,0.6218434343434344,0.17122000579371185,20.82404728201923,-0.5203915724795005,0.3283588958596593,19.112704521664725,0.30781280498218905,0.17365530331975393,11.0,-2.039619277075351,2.3841545787049094,11.0,0.6666666666666665,1.660923046971287e-16,1.2294887039239002,22,500,28
24,2.32,0.5539930555555556,0.1755656041785044,5.180346733010193,-0.6888122558485887,0.4372947919179252,7.193549541474557,0.20265023015112815,0.1692272233349138,11.0,-3.1396933802608022,3.513629720132847,11.0,0.6071173067978288,0.08090613050266128,4.79647828084663,22,500,29
32,2.0,0.9036754261363636,0.03849280614240477,17.737010509875166,-0.10217677013232543,0.043549510881944795,17.786980731862595,0.8175725936889648,0.05729213653620494,11.0,-0.20375270345204327,0.07257158783591211,11.0,0.6666666666666665,2.27269898775599e-16,1.0,22,500,30
