L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,m2,m2_std,n_eff_m2,m4,m4_std,n_eff_m4,n_sweeps,n_thermalize,seed
128,4.25,0.266286107552907,0.08378805799267791,218.8134002685547,-1.4235088674224539,0.5839729389455527,244.5947265625,140.19093160356937,279.0756143446648,26.22341537475586,3.4609524454439686,2.088569149527483,73.41771697998047,0.5879758694726351,0.1258994851411204,250.7149658203125,0.0779287188534617,0.037863475288152676,250.7149658203125,0.00750652576033647,0.005628096702266099,335.87823486328125,645000,800,21
128,4.27,0.18987902587385028,0.09624164883037362,235.38308715820312,-1.9045529145813933,0.8964084802189289,291.9880676269531,160.19914140455322,151.1408951976015,174.64427185058594,4.250066548196821,1.8912665318618875,325.4898986816406,0.4590193468099305,0.26725666425046585,256.1256103515625,0.04531648091148132,0.035766826140393164,256.1256103515625,0.0033328467358260585,0.004083399720554742,324.6942138671875,500000,800,22
128,4.28,0.18530621059407099,0.09453033940430194,253.08697509765625,-1.9371623113239673,0.9170448567938814,350.0075378417969,161.78726191080256,133.9261257235929,216.71063232421875,4.333522982063979,1.845013210806661,325.9769287109375,0.45810631711116656,0.24175949616918094,260.5108642578125,0.04327435888065657,0.03423005343590349,260.5108642578125,0.0030443643513635523,0.003733416184026426,318.8330993652344,500000,800,23
128,4.3,0.12549689091420088,0.08054670324404045,253.85809326171875,-2.4097888376664933,1.0205223686197509,372.9823913574219,82.24256114421036,89.56186733427673,274.5481872558594,3.387428120174176,2.064509756574667,382.76763916015625,0.2782695753615604,0.4205969094838713,258.7129821777344,0.022237218814219136,0.02400379035067962,258.7129821777344,0.0010706738785649815,0.0019831400562430913,319.5071716308594,292000,800,24
128,4.32,0.11069903786393633,0.07425648811296294,288.5933532714844,-2.569586218495441,1.0762623033229972,469.6031799316406,67.02374244180405,75.59386230719187,298.7837829589844,3.112440989511767,2.1301466604359316,477.63134765625,0.2423235620606906,0.49906638615309873,284.4151306152344,0.017768283996988963,0.0200477407690837,284.4151306152344,0.0007176224402388969,0.0014389965791449862,337.51361083984375,290000,800,25
128,4.35,0.0875518069694527,0.0607905137062118,259.6265563964844,-2.7973742341343786,1.0494180556973873,470.7945251464844,42.56527474656792,52.917572220804814,217.53318786621094,2.620460375217126,2.113746927551908,457.2091369628906,0.1539390978123918,0.5548705590559007,226.81886291503906,0.01136078346333764,0.014090082532597787,226.81886291503906,0.0003275966449475384,0.0007960457401669182,241.57632446289062,168000,800,26
128,4.38,0.06732860841695054,0.0468890945689454,276.62664794921875,-3.074678446103013,1.0765497135330677,397.2597961425781,23.331601954263977,30.04332968962183,264.5166320800781,1.96056128814234,2.187339564327627,415.9147033691406,0.16946670313853684,0.6305968025186008,282.850830078125,0.006731703716913235,0.008221548670344197,282.850830078125,0.00011290892935906756,0.000273835540807996,344.3100280761719,88000,800,27
128,4.4,0.060477512229539274,0.04485087658407214,260.72015380859375,-3.220258687204556,1.1247853392990017,441.0253601074219,20.364011513048734,26.267997561678733,297.9044189453125,1.7757231418046338,2.231531543978395,500.13018798828125,0.09598137640273463,0.7613311922395912,262.338623046875,0.0056691010334641795,0.0074178211334447654,262.338623046875,8.7161967717899e-05,0.00021978510188508016,350.8259582519531,68000,800,28
128,4.45,0.04637157831059525,0.03337489795137476,270.9217834472656,-3.459237161506961,1.0855745235600065,405.7627258300781,11.625470140957553,15.54524516600562,247.65170288085938,1.224099251965411,2.2034782258241017,429.67584228515625,0.0902835202050073,0.8908515936846116,269.69146728515625,0.0032641722794111826,0.004292359834490588,269.69146728515625,2.907859785739481e-05,8.397904347071054e-05,326.3558654785156,32000,800,29
128,4.55,0.0347967600441527,0.02647374164871218,308.49871826171875,-3.7805659597343015,1.1291041647765698,514.6865844726562,6.687155595358709,9.23137720505889,306.95562744140625,0.6374334187455442,2.225002892277621,554.6753540039062,0.017283728441347512,0.8545228822377047,293.7226257324219,0.0019116443039948958,0.0026682541857923486,293.7226257324219,1.0773667695811187e-05,3.255264469945379e-05,347.29156494140625,24000,800,30
128,4.8,0.020173773717981788,0.015106907932153843,449.3894958496094,-4.3275884043861526,1.1514006081314974,743.7059326171875,2.1677380210554995,2.977390806315584,446.1652526855469,-0.5218063348156283,2.300829979480264,759.1723022460938,0.0379302782328409,0.9017202222066056,443.1472473144531,0.0006351712859614965,0.0008723945168919729,443.1472473144531,1.1644196215890218e-06,3.4149204230056745e-06,555.7689208984375,8000,800,31
