L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,m2,m2_std,n_eff_m2,m4,m4_std,n_eff_m4,n_sweeps,n_thermalize,seed
64,4.05,0.45415765311047646,0.02251831226436719,299.3607711209987,-0.7906011165741664,0.051475364654036564,287.16327120946414,0.5127696464272956,1.212805793362879,269.0372230935534,-2.0946207322301142,2.254747732099268,1023.5210897217404,0.66358924294194,0.00679277735294479,312.0825019689759,0.20676618488175302,0.019868310374343463,312.0825019689759,0.04314695562396687,0.007888149782116143,338.36535849860417,8000,800,0
64,4.15,0.41358147010939295,0.02878226070250304,243.18753270363374,-0.8854368218547859,0.07211163226186434,234.61018607704972,0.8175369044071211,1.3652802482518376,250.49571972675602,-1.5249417662083775,2.2094462243030284,983.3692522125018,0.6606042467016934,0.010519823170544729,252.57918482557855,0.17187794739667714,0.023180934517356967,252.57918482557855,0.03007931735692727,0.0076989571906412755,274.6245113857946,8000,800,1
64,4.2,0.36353390207174113,0.06490054880904211,111.97079124833252,-1.0403445568674148,0.3034143652392932,147.5055103348732,61.805484595692576,128.79531573300872,8.045090322847862,2.590284204083168,1.871160127882835,16.921986711669184,0.6380198447873913,0.05175791442580657,132.19011389565375,0.13636888346210213,0.039977816581057375,132.19011389565375,0.020194661871975,0.009569434310936209,180.3422902287673,44000,800,2
64,4.25,0.30533032477528593,0.09153802051321856,104.99577240251827,-1.2770425653766835,0.5538397584176309,125.42153230635783,90.32872915848235,64.94479721214141,9.493084476985983,4.06246320871486,1.3346029033363804,35.16146810875984,0.5955754203385517,0.1127721519618366,121.56226831675549,0.10160567677337336,0.04692348757771363,121.56226831675549,0.012525490542136293,0.00881486561369739,172.34510740043214,60000,800,3
64,4.3,0.22849981370331973,0.10349621220052277,111.91807632416798,-1.6823321816025518,0.8364917416333436,151.29420934125548,50.58848862753585,51.18304203572285,58.20405138489471,3.1614571998218555,1.7422620960774247,157.3326151242433,0.5073202054026809,0.24014800822630333,119.56075980807609,0.06292329606899684,0.04350609349508645,119.56075980807609,0.005852062210009487,0.006173228414990138,158.5567677629209,32000,800,4
64,4.4,0.10688894738551469,0.07639521595092352,142.17420147179374,-2.6349650891773253,1.1063556500123686,214.17056415308087,15.820574048398806,19.012102305073565,148.299847056524,1.559968656352536,2.2084944946556173,230.8218948306785,0.18026704994648057,0.5815934449274992,147.56826544366345,0.0172611113290578,0.020851608640248456,147.56826544366345,0.0007327083728512812,0.0015253138961387116,182.333517174629,16000,800,5
64,4.55,0.06575746782228234,0.04819492112361491,205.08777264914195,-3.1252194984167554,1.1113763682248012,323.0080469101452,5.922696927531888,7.775928996238017,194.7640033306588,0.5299640123423697,2.2484645882797247,332.77159212991336,0.10505236507478222,0.4948453257434077,204.86843197178567,0.006646504652707196,0.008627801900495292,204.86843197178567,0.00011860568486194432,0.00029218595803050886,263.54495210821045,8000,800,6
64,4.8,0.04055576045348484,0.02963236380248571,671.310031120111,-3.602932929171131,1.0925775199282,1058.3331262490165,2.151184218879903,2.7886291107348105,642.1836900577808,-0.4613876919989396,2.1971178988802005,1060.2889525457424,0.10654492320771591,0.5857465013526887,646.7611607112677,0.002522736930860245,0.0032704005970634557,646.7611607112677,1.7058384747591017e-05,4.3231287861032015e-05,774.8003276689086,8000,800,7
128,4.05,0.45367325824758115,0.011158951822376521,183.03997344401552,-0.790685403134541,0.024899416683675693,178.08977727566855,0.50370414940368,1.098574037182925,161.75503702461225,-2.066990842211516,2.1688880885603434,772.3762316366976,0.665877724426308,0.0017689446150971136,188.2014197443636,0.2059439370779001,0.010019598965099479,188.2014197443636,0.042513289216537214,0.004058499475417019,199.1403904341256,12000,800,8
128,4.15,0.4060632142226271,0.020299178060422876,105.77527197506957,-0.9025364280138287,0.05122148355717747,103.35444363172854,1.626721617532278,2.7175984386648193,141.11018535820503,-0.8423440471305691,2.237110590977459,489.20028701581924,0.6634809473194645,0.003887060091353882,108.49772857028874,0.16529937585843169,0.016160074293011303,108.49772857028874,0.027585022333628386,0.005183709505350818,114.8350656302303,28000,800,9
128,4.2,0.3669457915631559,0.028250979553898034,104.00198386432861,-1.0056496738142289,0.07986645796758693,102.927804017067,3.1132899848563556,4.924055613204235,175.43818597785705,-0.19799162325086436,2.256507223924899,496.17423734811587,0.6592619106022739,0.009181478021213043,105.68930760097437,0.13544729853675558,0.02018809784519306,105.68930760097437,0.0187535129938748,0.005297332629681194,110.68113284221677,24000,800,10
128,4.25,0.28105984963109365,0.07160971450443476,61.878500502369,-1.3308240768096462,0.4512028067216654,59.835395294074395,23.751818087802615,62.85510375282106,57.166518035135525,1.594328679168081,2.2291190232452522,261.18842537159514,0.6117270845978249,0.09246747151414608,75.95290147098729,0.08412254755313288,0.034152109081405,75.95290147098729,0.008242959841816002,0.005353318767132637,107.71953782694699,120000,800,11
128,4.3,0.1149797549095113,0.07274682597630112,101.68395696300686,-2.4827847266703564,0.9956289656511911,152.46838985175998,70.5364341184241,77.14226762897097,105.880847126708,3.2797401966203914,1.993733364409483,152.80892467094273,0.26790532641072506,0.4125560796260728,105.8034620216853,0.018512387205843944,0.02024799088287542,105.8034620216853,0.0007526851585354181,0.001509041821963315,134.7127235205458,92000,800,12
128,4.4,0.05839615101860248,0.04424006177963273,106.5921461346198,-3.2610504186814464,1.1302211324655411,181.49917918748415,19.288328955110096,26.993836244565447,106.46956886391366,1.6938766798211313,2.2206173020619735,177.20355022089834,0.013501119524730654,0.8413909881068642,102.3105148120809,0.005367195660899835,0.007513296832374131,102.3105148120809,8.52535960722806e-05,0.00025159249338345163,131.07189985198815,20000,800,13
128,4.55,0.03351503546075753,0.025005617449264304,117.00873286365511,-3.8041954079549005,1.105891452127605,204.17469749960796,6.264529010852589,8.644038551221255,106.5339841585514,0.5657118925065532,2.2509881846449145,210.9121514747694,0.04594562510215705,1.049757259967343,112.7630947292972,0.0017484603458417839,0.0023861173217147235,112.7630947292972,8.749957759484091e-06,2.6205066245726e-05,136.80920243936833,8000,800,14
128,4.8,0.020173773717981788,0.015106907932153843,449.3894790157081,-4.3275884043861526,1.1514006081314974,743.7061230299105,2.1677380210554995,2.977390806315584,446.16532041430935,-0.5218063348156283,2.300829979480264,759.1719690079872,0.0379302782328409,0.901720351908277,443.1473747973271,0.0006351712859614965,0.0008723945168919729,443.1473747973271,1.1644196215890218e-06,3.4149204230056745e-06,555.7688908352517,8000,800,15
